Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
Canada,Yukon,64.2823,-135.0,3/1/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/2/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/3/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/4/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/5/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/6/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/7/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/8/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/9/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/10/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/11/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/12/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/13/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/14/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/15/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/16/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/17/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/18/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/19/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/20/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/21/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/22/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/23/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/24/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/25/20,0,0,0
Canada,Yukon,64.2823,-135.0,3/26/20,3,0,0
Canada,Yukon,64.2823,-135.0,3/27/20,3,0,0
Canada,Yukon,64.2823,-135.0,3/28/20,4,0,0
Canada,Yukon,64.2823,-135.0,3/29/20,4,0,0
Canada,Yukon,64.2823,-135.0,3/30/20,4,0,0
Canada,Yukon,64.2823,-135.0,3/31/20,5,0,0
Canada,Yukon,64.2823,-135.0,4/1/20,5,0,0
Canada,Yukon,64.2823,-135.0,4/2/20,6,0,0
Canada,Yukon,64.2823,-135.0,4/3/20,6,0,0
Canada,Yukon,64.2823,-135.0,4/4/20,6,0,0
Canada,Yukon,64.2823,-135.0,4/5/20,6,0,0
Canada,Yukon,64.2823,-135.0,4/6/20,6,0,0
Canada,Yukon,64.2823,-135.0,4/7/20,7,0,0
Canada,Yukon,64.2823,-135.0,4/8/20,7,0,0
Canada,Yukon,64.2823,-135.0,4/9/20,7,0,0
Canada,Yukon,64.2823,-135.0,4/10/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/11/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/12/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/13/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/14/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/15/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/16/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/17/20,8,0,0
Canada,Yukon,64.2823,-135.0,4/18/20,9,0,0
Canada,Yukon,64.2823,-135.0,4/19/20,9,0,0
Canada,Yukon,64.2823,-135.0,4/20/20,11,0,0
Canada,Yukon,64.2823,-135.0,4/21/20,11,0,0
Canada,Yukon,64.2823,-135.0,4/22/20,11,0,0
Kosovo,,42.602636,20.902977,1/22/20,0,0,0
Kosovo,,42.602636,20.902977,1/23/20,0,0,0
Kosovo,,42.602636,20.902977,1/24/20,0,0,0
Kosovo,,42.602636,20.902977,1/25/20,0,0,0
Kosovo,,42.602636,20.902977,1/26/20,0,0,0
Kosovo,,42.602636,20.902977,1/27/20,0,0,0
Kosovo,,42.602636,20.902977,1/28/20,0,0,0
Kosovo,,42.602636,20.902977,1/29/20,0,0,0
Kosovo,,42.602636,20.902977,1/30/20,0,0,0
Kosovo,,42.602636,20.902977,1/31/20,0,0,0
Kosovo,,42.602636,20.902977,2/1/20,0,0,0
Kosovo,,42.602636,20.902977,2/2/20,0,0,0
Kosovo,,42.602636,20.902977,2/3/20,0,0,0
Kosovo,,42.602636,20.902977,2/4/20,0,0,0
Kosovo,,42.602636,20.902977,2/5/20,0,0,0
Kosovo,,42.602636,20.902977,2/6/20,0,0,0
Kosovo,,42.602636,20.902977,2/7/20,0,0,0
Kosovo,,42.602636,20.902977,2/8/20,0,0,0
Kosovo,,42.602636,20.902977,2/9/20,0,0,0
Kosovo,,42.602636,20.902977,2/10/20,0,0,0
Kosovo,,42.602636,20.902977,2/11/20,0,0,0
Kosovo,,42.602636,20.902977,2/12/20,0,0,0
Kosovo,,42.602636,20.902977,2/13/20,0,0,0
Kosovo,,42.602636,20.902977,2/14/20,0,0,0
Kosovo,,42.602636,20.902977,2/15/20,0,0,0
Kosovo,,42.602636,20.902977,2/16/20,0,0,0
Kosovo,,42.602636,20.902977,2/17/20,0,0,0
Kosovo,,42.602636,20.902977,2/18/20,0,0,0
Kosovo,,42.602636,20.902977,2/19/20,0,0,0
Kosovo,,42.602636,20.902977,2/20/20,0,0,0
Kosovo,,42.602636,20.902977,2/21/20,0,0,0
Kosovo,,42.602636,20.902977,2/22/20,0,0,0
Kosovo,,42.602636,20.902977,2/23/20,0,0,0
Kosovo,,42.602636,20.902977,2/24/20,0,0,0
Kosovo,,42.602636,20.902977,2/25/20,0,0,0
Kosovo,,42.602636,20.902977,2/26/20,0,0,0
Kosovo,,42.602636,20.902977,2/27/20,0,0,0
Kosovo,,42.602636,20.902977,2/28/20,0,0,0
Kosovo,,42.602636,20.902977,2/29/20,0,0,0
Kosovo,,42.602636,20.902977,3/1/20,0,0,0
Kosovo,,42.602636,20.902977,3/2/20,0,0,0
Kosovo,,42.602636,20.902977,3/3/20,0,0,0
Kosovo,,42.602636,20.902977,3/4/20,0,0,0
Kosovo,,42.602636,20.902977,3/5/20,0,0,0
Kosovo,,42.602636,20.902977,3/6/20,0,0,0
Kosovo,,42.602636,20.902977,3/7/20,0,0,0
Kosovo,,42.602636,20.902977,3/8/20,0,0,0
Kosovo,,42.602636,20.902977,3/9/20,0,0,0
Kosovo,,42.602636,20.902977,3/10/20,0,0,0
Kosovo,,42.602636,20.902977,3/11/20,0,0,0
Kosovo,,42.602636,20.902977,3/12/20,0,0,0
Kosovo,,42.602636,20.902977,3/13/20,0,0,0
Kosovo,,42.602636,20.902977,3/14/20,0,0,0
Kosovo,,42.602636,20.902977,3/15/20,0,0,0
Kosovo,,42.602636,20.902977,3/16/20,0,0,0
Kosovo,,42.602636,20.902977,3/17/20,0,0,0
Kosovo,,42.602636,20.902977,3/18/20,0,0,0
Kosovo,,42.602636,20.902977,3/19/20,0,0,0
Kosovo,,42.602636,20.902977,3/20/20,0,0,0
Kosovo,,42.602636,20.902977,3/21/20,0,0,0
Kosovo,,42.602636,20.902977,3/22/20,0,0,0
Kosovo,,42.602636,20.902977,3/23/20,0,0,0
Kosovo,,42.602636,20.902977,3/24/20,0,0,0
Kosovo,,42.602636,20.902977,3/25/20,0,0,0
Kosovo,,42.602636,20.902977,3/26/20,71,1,0
Kosovo,,42.602636,20.902977,3/27/20,86,1,1
Kosovo,,42.602636,20.902977,3/28/20,91,1,1
Kosovo,,42.602636,20.902977,3/29/20,94,1,1
Kosovo,,42.602636,20.902977,3/30/20,94,1,1
Kosovo,,42.602636,20.902977,3/31/20,112,1,6
Kosovo,,42.602636,20.902977,4/1/20,125,1,10
Kosovo,,42.602636,20.902977,4/2/20,125,1,10
Kosovo,,42.602636,20.902977,4/3/20,126,1,10
Kosovo,,42.602636,20.902977,4/4/20,135,1,16
Kosovo,,42.602636,20.902977,4/5/20,145,1,23
Kosovo,,42.602636,20.902977,4/6/20,145,1,23
Kosovo,,42.602636,20.902977,4/7/20,170,4,24
Kosovo,,42.602636,20.902977,4/8/20,184,5,30
Kosovo,,42.602636,20.902977,4/9/20,184,5,30
Kosovo,,42.602636,20.902977,4/10/20,250,7,52
Kosovo,,42.602636,20.902977,4/11/20,283,7,58
Kosovo,,42.602636,20.902977,4/12/20,283,7,58
Kosovo,,42.602636,20.902977,4/13/20,283,7,58
Kosovo,,42.602636,20.902977,4/14/20,387,8,66
Kosovo,,42.602636,20.902977,4/15/20,387,8,66
Kosovo,,42.602636,20.902977,4/16/20,449,11,79
Kosovo,,42.602636,20.902977,4/17/20,480,12,84
Kosovo,,42.602636,20.902977,4/18/20,510,12,93
Kosovo,,42.602636,20.902977,4/19/20,510,12,93
Kosovo,,42.602636,20.902977,4/20/20,510,12,93
Kosovo,,42.602636,20.902977,4/21/20,510,12,93
Kosovo,,42.602636,20.902977,4/22/20,510,12,93
Burma,,21.9162,95.956,1/22/20,0,0,0
Burma,,21.9162,95.956,1/23/20,0,0,0
Burma,,21.9162,95.956,1/24/20,0,0,0
Burma,,21.9162,95.956,1/25/20,0,0,0
Burma,,21.9162,95.956,1/26/20,0,0,0
Burma,,21.9162,95.956,1/27/20,0,0,0
Burma,,21.9162,95.956,1/28/20,0,0,0
Burma,,21.9162,95.956,1/29/20,0,0,0
Burma,,21.9162,95.956,1/30/20,0,0,0
Burma,,21.9162,95.956,1/31/20,0,0,0
Burma,,21.9162,95.956,2/1/20,0,0,0
Burma,,21.9162,95.956,2/2/20,0,0,0
Burma,,21.9162,95.956,2/3/20,0,0,0
Burma,,21.9162,95.956,2/4/20,0,0,0
Burma,,21.9162,95.956,2/5/20,0,0,0
Burma,,21.9162,95.956,2/6/20,0,0,0
Burma,,21.9162,95.956,2/7/20,0,0,0
Burma,,21.9162,95.956,2/8/20,0,0,0
Burma,,21.9162,95.956,2/9/20,0,0,0
Burma,,21.9162,95.956,2/10/20,0,0,0
Burma,,21.9162,95.956,2/11/20,0,0,0
Burma,,21.9162,95.956,2/12/20,0,0,0
Burma,,21.9162,95.956,2/13/20,0,0,0
Burma,,21.9162,95.956,2/14/20,0,0,0
Burma,,21.9162,95.956,2/15/20,0,0,0
Burma,,21.9162,95.956,2/16/20,0,0,0
Burma,,21.9162,95.956,2/17/20,0,0,0
Burma,,21.9162,95.956,2/18/20,0,0,0
Burma,,21.9162,95.956,2/19/20,0,0,0
Burma,,21.9162,95.956,2/20/20,0,0,0
Burma,,21.9162,95.956,2/21/20,0,0,0
Burma,,21.9162,95.956,2/22/20,0,0,0
Burma,,21.9162,95.956,2/23/20,0,0,0
Burma,,21.9162,95.956,2/24/20,0,0,0
Burma,,21.9162,95.956,2/25/20,0,0,0
Burma,,21.9162,95.956,2/26/20,0,0,0
Burma,,21.9162,95.956,2/27/20,0,0,0
Burma,,21.9162,95.956,2/28/20,0,0,0
Burma,,21.9162,95.956,2/29/20,0,0,0
Burma,,21.9162,95.956,3/1/20,0,0,0
Burma,,21.9162,95.956,3/2/20,0,0,0
Burma,,21.9162,95.956,3/3/20,0,0,0
Burma,,21.9162,95.956,3/4/20,0,0,0
Burma,,21.9162,95.956,3/5/20,0,0,0
Burma,,21.9162,95.956,3/6/20,0,0,0
Burma,,21.9162,95.956,3/7/20,0,0,0
Burma,,21.9162,95.956,3/8/20,0,0,0
Burma,,21.9162,95.956,3/9/20,0,0,0
Burma,,21.9162,95.956,3/10/20,0,0,0
Burma,,21.9162,95.956,3/11/20,0,0,0
Burma,,21.9162,95.956,3/12/20,0,0,0
Burma,,21.9162,95.956,3/13/20,0,0,0
Burma,,21.9162,95.956,3/14/20,0,0,0
Burma,,21.9162,95.956,3/15/20,0,0,0
Burma,,21.9162,95.956,3/16/20,0,0,0
Burma,,21.9162,95.956,3/17/20,0,0,0
Burma,,21.9162,95.956,3/18/20,0,0,0
Burma,,21.9162,95.956,3/19/20,0,0,0
Burma,,21.9162,95.956,3/20/20,0,0,0
Burma,,21.9162,95.956,3/21/20,0,0,0
Burma,,21.9162,95.956,3/22/20,0,0,0
Burma,,21.9162,95.956,3/23/20,0,0,0
Burma,,21.9162,95.956,3/24/20,0,0,0
Burma,,21.9162,95.956,3/25/20,0,0,0
Burma,,21.9162,95.956,3/26/20,0,0,0
Burma,,21.9162,95.956,3/27/20,8,0,0
Burma,,21.9162,95.956,3/28/20,8,0,0
Burma,,21.9162,95.956,3/29/20,10,0,0
Burma,,21.9162,95.956,3/30/20,14,0,0
Burma,,21.9162,95.956,3/31/20,15,1,0
Burma,,21.9162,95.956,4/1/20,15,1,0
Burma,,21.9162,95.956,4/2/20,20,1,0
Burma,,21.9162,95.956,4/3/20,20,1,0
Burma,,21.9162,95.956,4/4/20,21,1,0
Burma,,21.9162,95.956,4/5/20,21,1,0
Burma,,21.9162,95.956,4/6/20,22,1,0
Burma,,21.9162,95.956,4/7/20,22,1,0
Burma,,21.9162,95.956,4/8/20,22,3,0
Burma,,21.9162,95.956,4/9/20,23,3,2
Burma,,21.9162,95.956,4/10/20,27,3,2
Burma,,21.9162,95.956,4/11/20,38,3,2
Burma,,21.9162,95.956,4/12/20,41,4,2
Burma,,21.9162,95.956,4/13/20,62,4,2
Burma,,21.9162,95.956,4/14/20,63,4,2
Burma,,21.9162,95.956,4/15/20,74,4,2
Burma,,21.9162,95.956,4/16/20,85,4,2
Burma,,21.9162,95.956,4/17/20,88,4,5
Burma,,21.9162,95.956,4/18/20,98,5,5
Burma,,21.9162,95.956,4/19/20,111,5,7
Burma,,21.9162,95.956,4/20/20,119,5,7
Burma,,21.9162,95.956,4/21/20,121,5,7
Burma,,21.9162,95.956,4/22/20,123,5,7
United Kingdom,Anguilla,18.2206,-63.0686,1/22/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/23/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/24/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/25/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/26/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/27/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/28/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/29/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/30/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,1/31/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/1/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/2/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/3/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/4/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/5/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/6/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/7/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/8/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/9/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/10/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/11/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/12/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/13/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/14/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/15/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/16/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/17/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/18/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/19/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/20/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/21/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/22/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/23/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/24/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/25/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/26/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/27/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/28/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,2/29/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/1/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/2/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/3/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/4/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/5/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/6/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/7/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/8/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/9/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/10/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/11/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/12/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/13/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/14/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/15/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/16/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/17/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/18/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/19/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/20/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/21/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/22/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/23/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/24/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/25/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/26/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/27/20,0,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/28/20,2,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/29/20,2,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/30/20,2,0,0
United Kingdom,Anguilla,18.2206,-63.0686,3/31/20,2,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/1/20,2,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/2/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/3/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/4/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/5/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/6/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/7/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/8/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/9/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/10/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/11/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/12/20,3,0,0
United Kingdom,Anguilla,18.2206,-63.0686,4/13/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/14/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/15/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/16/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/17/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/18/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/19/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/20/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/21/20,3,0,1
United Kingdom,Anguilla,18.2206,-63.0686,4/22/20,3,0,1
United Kingdom,British Virgin Islands,18.4207,-64.64,1/22/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/23/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/24/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/25/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/26/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/27/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/28/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/29/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/30/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,1/31/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/1/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/2/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/3/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/4/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/5/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/6/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/7/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/8/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/9/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/10/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/11/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/12/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/13/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/14/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/15/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/16/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/17/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/18/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/19/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/20/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/21/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/22/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/23/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/24/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/25/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/26/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/27/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/28/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,2/29/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/1/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/2/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/3/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/4/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/5/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/6/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/7/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/8/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/9/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/10/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/11/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/12/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/13/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/14/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/15/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/16/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/17/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/18/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/19/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/20/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/21/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/22/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/23/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/24/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/25/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/26/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/27/20,0,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/28/20,2,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/29/20,2,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/30/20,2,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,3/31/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/1/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/2/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/3/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/4/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/5/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/6/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/7/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/8/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/9/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/10/20,3,0,0
United Kingdom,British Virgin Islands,18.4207,-64.64,4/11/20,3,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/12/20,3,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/13/20,3,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/14/20,3,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/15/20,3,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/16/20,3,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/17/20,4,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/18/20,4,0,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/19/20,4,1,2
United Kingdom,British Virgin Islands,18.4207,-64.64,4/20/20,5,1,3
United Kingdom,British Virgin Islands,18.4207,-64.64,4/21/20,5,1,3
United Kingdom,British Virgin Islands,18.4207,-64.64,4/22/20,5,1,3
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/22/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/23/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/24/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/25/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/26/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/27/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/28/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/29/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/30/20,0,0,0
United Kingdom,Turks and Caicos Islands,21.694000000000006,-71.7979,1/31/20,0,0,0
